datetime,url,message
2020-10-01 22:54:00,https://lnkd.in/gVQGPCK, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/g4viYPB, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/grJuBZG, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/gM3jReb, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/gdchAhV, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/g4cFVkh, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/geFbz64, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/gGWqG9R, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-01 22:54:00,https://lnkd.in/gS9Sq4Y, Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
2020-10-25 21:49:00,https://t.co/8uveniDCb7," Please if you have anyone with an excellent undergraduate degree tell the person to apply for MSc/PhD in Artificial Intelligence machine learning and big data at Muhammad bin Zayed university UAE. Tuition is free with huge stipends. They need students from different part of the world. Please spread this.   They should consider Mazda Institute too.   *Communicate with them via email*  Admission Office  Student Affairs Department  admission@mbzuai.ac.ae  https://t.co/8uveniDCb7  Mohamed bin Zayed University of Artificial Intelligence  Masdar City, Building 1B, 3rd Floor  Abu Dhabi, UAE  The world's first specialized research-based AI university"
2020-10-31 10:00:00,https://t.co/8uveniDCb7," 🛎️🛎️🛎️ Please if you have anyone with an excellent undergraduate degree, tell the person to apply for MSc/PhD in Artificial Intelligence, machine learning, and big data at Muhammad bin Zayed university, UAE. Tuition is free with huge stipends. They need students from different part of the world. Please spread this.   They should consider Mazda Institute too.   *Communicate with them via email*  Admission Office  Student Affairs Department  admission@mbzuai.ac.ae  https://t.co/8uveniDCb7  Mohamed bin Zayed University of Artificial Intelligence  Masdar City, Building 1B, 3rd Floor  Abu Dhabi, UAE  The world's first specialized research-based AI university"
2020-11-08 07:01:00,https://t.co/8uveniDCb7," If you have anyone with an excellent undergraduate degree tell the person to apply for MSc/PhD in Artificial Intelligence machine learning and big data at Muhammad bin Zayed University United Arab Emirate (UAE). Tuition is free with huge stipends. They need students from different part of the world. KINDLY SPREAD THIS. They may as well consider MAZDA INSTITUTE.   *Communicate with them via email*   Admission Office: Student Affairs Department admission@mbzuai.ac.ae https://t.co/8uveniDCb7 Mohamed bin Zayed University of Artificial Intelligence Masdar City, Building 1B, 3rd Floor   URL: https://mbzuai.ac.ae/ Abu Dhabi, UAE   The world's first specialized research-based AI University."
2020-11-08 07:01:00,https://mbzuai.ac.ae/," If you have anyone with an excellent undergraduate degree tell the person to apply for MSc/PhD in Artificial Intelligence machine learning and big data at Muhammad bin Zayed University United Arab Emirate (UAE). Tuition is free with huge stipends. They need students from different part of the world. KINDLY SPREAD THIS. They may as well consider MAZDA INSTITUTE.   *Communicate with them via email*   Admission Office: Student Affairs Department admission@mbzuai.ac.ae https://t.co/8uveniDCb7 Mohamed bin Zayed University of Artificial Intelligence Masdar City, Building 1B, 3rd Floor   URL: https://mbzuai.ac.ae/ Abu Dhabi, UAE   The world's first specialized research-based AI University."
2020-11-23 13:35:00,https://www.linkedin.com/posts/obinnaiheanachor_excel-exceltraining-dashboards-activity-6736617631542976512-QoQ5, https://www.linkedin.com/posts/obinnaiheanachor_excel-exceltraining-dashboards-activity-6736617631542976512-QoQ5
2020-11-29 18:12:00,https://j.mp/3mj0bVX," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
2020-11-29 18:12:00,https://j.mp/3fvDqeW," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
2020-11-29 18:12:00,https://j.mp/34m05qE," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
2020-11-29 18:12:00,https://j.mp/3gFUtKX," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
2020-11-29 18:12:00,https://j.mp/2JpoO4S," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
